Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,Multiple_deliveries,Festival,City_type,Time_taken(min),distance_km,is_weekend,month_intervals,year_quarter,order_prepare_time
29.585221590422037,4.7,conditions Fog,Low,3,Meal ,electric_scooter ,1.0,No ,Semi-Urban ,48,4.511,True,middle_month,1,10.0
20.0,4.7,conditions Stormy,Low ,2,Drinks ,electric_scooter ,1.0,No ,Urban ,10,1.137,True,middle_month,1,10.0
20.0,4.0,conditions Stormy,Jam ,0,Meal ,motorcycle ,1.0,No ,Urban ,35,12.615,False,middle_month,1,10.0
37.0,4.7,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,31,3.463,False,end_month,1,10.0
26.0,4.5,conditions Fog,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,28,12.613,False,middle_month,1,15.0
29.585221590422037,4.7,conditions Fog,Low,3,Meal ,electric_scooter ,1.0,No ,Metropolitian ,42,7.894,False,start_month,1,10.0
25.0,4.8,conditions Windy,Low ,2,Meal ,scooter ,0.0,No ,Metropolitian ,15,1.128,False,start_month,1,10.0
34.0,4.9,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,35,12.271,False,end_month,1,5.0
29.585221590422037,4.7,conditions Sunny,Jam ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,18,10.258,False,middle_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Meal ,bicycle ,1.0,No ,Urban ,26,10.258,False,start_month,2,10.0
39.0,3.8,conditions Stormy,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,39,10.04,True,middle_month,1,15.0
24.0,4.1,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23,7.863,False,end_month,1,10.0
33.0,4.9,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,19,2.255,False,middle_month,1,10.0
29.0,4.8,conditions Stormy,Low ,2,Snack ,motorcycle ,0.0,No ,Metropolitian ,11,1.137,False,end_month,1,15.0
25.0,4.6,conditions Cloudy,Low ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,15,6.957,False,start_month,1,5.0
37.0,4.9,conditions Fog,Jam ,0,Snack ,motorcycle ,2.0,Yes ,Metropolitian ,53,14.812,True,middle_month,1,10.0
25.0,4.7,conditions Cloudy,Medium ,2,Meal ,electric_scooter ,0.0,No ,Metropolitian ,13,5.677,False,middle_month,1,5.0
28.0,4.9,conditions Stormy,Jam ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,16,12.75,True,middle_month,1,5.0
35.0,5.0,conditions Cloudy,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,29,10.149,False,middle_month,1,15.0
27.0,4.4,conditions Cloudy,Jam ,2,Snack ,motorcycle ,1.0,No ,Metropolitian ,33,14.153,False,middle_month,1,15.0
26.0,4.6,conditions Stormy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,39,14.153,False,middle_month,1,10.0
34.0,4.8,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,31,5.578,False,start_month,1,10.0
36.0,4.8,conditions Cloudy,Jam ,1,Meal ,scooter ,1.0,No ,Urban ,38,12.753,False,start_month,1,10.0
22.0,4.9,conditions Fog,Medium ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,16,3.384,False,start_month,2,15.0
30.0,5.0,conditions Sunny,Medium ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,28,8.01,False,end_month,1,15.0
35.0,4.7,conditions Stormy,Jam ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,44,6.823,False,end_month,1,10.0
29.0,4.7,conditions Fog,Medium ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,14,5.698,True,middle_month,1,10.0
34.0,4.7,conditions Stormy,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,25,6.921,True,middle_month,1,15.0
25.0,4.7,conditions Windy,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,13,6.869,False,middle_month,1,15.0
38.0,4.7,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,34,15.894,False,middle_month,1,15.0
25.0,4.5,conditions Stormy,Low ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,13,2.319,True,middle_month,1,5.0
25.0,4.2,conditions Cloudy,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,34,8.115,True,end_month,1,10.0
25.0,4.5,conditions Stormy,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,15,2.319,False,end_month,1,15.0
26.0,4.7,conditions Fog,Jam ,2,Meal ,scooter ,1.0,No ,Urban ,24,5.671,False,end_month,1,5.0
32.0,4.6,conditions Stormy,Low ,2,Buffet ,motorcycle ,0.0,No ,Urban ,20,3.478,False,end_month,1,5.0
23.0,4.9,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,33,6.829,False,middle_month,1,15.0
37.0,4.6,conditions Fog,Low ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,19,5.67,False,start_month,1,15.0
22.0,4.9,conditions Fog,Low ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,14,2.308,False,end_month,1,15.0
31.0,5.0,conditions Windy,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,54,7.948,False,middle_month,1,5.0
22.0,4.5,conditions Windy,Low ,0,Meal ,motorcycle ,1.0,No ,Urban ,24,10.432,False,start_month,2,5.0
20.0,4.7,conditions Fog,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,17,1.573,False,start_month,2,5.0
29.0,4.3,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,0.0,No ,Urban ,22,1.159,False,start_month,1,10.0
20.0,4.6,conditions Stormy,Jam ,2,Buffet ,electric_scooter ,0.0,No ,Urban ,16,12.754,False,end_month,1,10.0
37.0,4.6,conditions Sunny,Medium ,2,Meal ,electric_scooter ,0.0,No ,Urban ,18,6.29,False,middle_month,1,10.0
23.0,5.0,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,1.0,No ,Urban ,19,1.136,False,middle_month,1,5.0
37.0,4.9,conditions Windy,Low ,1,Snack ,scooter ,0.0,No ,Metropolitian ,23,2.231,False,end_month,1,5.0
26.0,5.0,conditions Fog,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,21,3.145,False,end_month,1,5.0
22.0,4.6,conditions Fog,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,25,2.231,True,start_month,1,10.0
23.0,4.7,conditions Windy,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,27,3.473,False,start_month,2,5.0
39.0,4.6,conditions Sandstorms,Jam ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,29,7.863,True,middle_month,1,10.0
34.0,4.9,conditions Sunny,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,25,3.435,True,end_month,1,5.0
37.0,4.2,conditions Sandstorms,Medium ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,32,5.637,False,middle_month,1,15.0
36.0,4.2,conditions Cloudy,Medium ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,31,5.713,True,middle_month,1,15.0
23.0,4.9,conditions Cloudy,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,27,9.129,False,end_month,1,5.0
31.0,4.9,conditions Sandstorms,Low ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,27,1.573,False,middle_month,1,5.0
31.0,4.9,conditions Sunny,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,35,9.276,True,end_month,1,5.0
38.0,4.4,conditions Windy,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,24,5.794,True,end_month,1,10.0
37.0,4.7,conditions Windy,Low ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,23,8.114,True,start_month,2,5.0
24.0,4.9,conditions Windy,Low ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,14,10.302,False,middle_month,1,15.0
30.0,4.5,conditions Sandstorms,Medium ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,30,4.511,True,middle_month,1,10.0
39.0,4.6,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,24,7.939,False,start_month,1,15.0
32.0,4.6,conditions Sunny,Jam ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,23,15.072,False,start_month,2,5.0
27.0,4.8,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1.0,No ,Urban ,22,3.411,True,end_month,1,15.0
35.0,4.7,conditions Sunny,Jam ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,16,3.478,False,start_month,1,15.0
34.0,4.2,conditions Windy,Low ,0,Snack ,motorcycle ,0.0,No ,Urban ,24,6.847,True,middle_month,1,5.0
27.0,4.9,conditions Cloudy,Medium ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,31,7.809,False,start_month,2,10.0
23.0,4.1,conditions Sunny,Jam ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,43,5.722,False,end_month,1,10.0
21.0,4.8,conditions Stormy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,26,14.875,False,start_month,1,15.0
37.0,4.5,conditions Sunny,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,7.988,False,start_month,2,5.0
21.0,4.6,conditions Stormy,Jam ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,24,7.977,True,end_month,1,10.0
36.0,5.0,conditions Sunny,Low ,1,Buffet ,scooter ,0.0,No ,Urban ,11,1.16,False,end_month,1,5.0
39.0,4.6,conditions Sandstorms,Medium ,2,Buffet ,motorcycle ,0.0,No ,Urban ,32,3.347,False,middle_month,1,15.0
29.0,4.9,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,1.0,No ,Metropolitian ,17,9.156,False,start_month,1,15.0
37.0,4.2,conditions Fog,High ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,36,6.29,False,end_month,1,5.0
30.0,4.8,conditions Windy,Medium ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,25,9.435,False,middle_month,1,10.0
34.0,4.7,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,25,6.738,False,middle_month,1,5.0
21.0,4.8,conditions Cloudy,Low ,1,Buffet ,scooter ,1.0,No ,Urban ,16,2.282,False,middle_month,1,10.0
29.0,4.5,conditions Fog,Medium ,0,Snack ,motorcycle ,2.0,No ,Metropolitian ,40,8.079,False,start_month,1,10.0
25.0,5.0,conditions Fog,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,19,1.134,False,middle_month,1,15.0
24.0,4.8,conditions Fog,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,42,14.759,True,middle_month,1,5.0
37.0,4.8,conditions Fog,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,36,6.922,False,middle_month,1,15.0
29.585221590422037,4.7,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,19,2.319,False,end_month,1,15.0
23.0,4.7,conditions Sunny,Jam ,1,Drinks ,motorcycle ,0.0,No ,Metropolitian ,16,5.671,False,middle_month,1,10.0
31.0,4.7,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1.0,No ,Urban ,37,9.273,False,start_month,1,15.0
28.0,4.5,conditions Cloudy,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,24,4.637,True,middle_month,1,5.0
37.0,5.0,conditions Sunny,Low ,2,Snack ,scooter ,0.0,No ,Metropolitian ,15,14.815,False,start_month,1,15.0
28.0,4.8,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,35,9.156,False,start_month,1,15.0
25.0,4.7,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,21,6.29,False,start_month,1,15.0
30.0,4.9,conditions Stormy,Jam ,0,Meal ,motorcycle ,1.0,Yes ,Metropolitian ,40,9.021,True,middle_month,1,5.0
26.0,4.5,conditions Sandstorms,Jam ,2,Snack ,electric_scooter ,0.0,No ,Urban ,19,3.434,False,middle_month,1,10.0
23.0,4.0,conditions Fog,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,31,7.987,True,start_month,2,5.0
39.0,4.9,conditions Stormy,High ,0,Snack ,motorcycle ,3.0,Yes ,Metropolitian ,42,4.578,False,end_month,1,5.0
32.0,4.1,conditions Fog,Medium ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,33,9.267,False,middle_month,1,10.0
36.0,4.6,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,22,3.463,False,start_month,1,5.0
25.0,4.7,conditions Stormy,Medium ,1,Meal ,scooter ,1.0,No ,Metropolitian ,18,11.008,True,end_month,1,15.0
37.0,4.6,conditions Fog,Jam ,0,Meal ,motorcycle ,0.0,No ,Semi-Urban ,50,10.271,True,middle_month,1,15.0
26.0,4.6,conditions Cloudy,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,27,6.957,True,end_month,1,10.0
29.0,5.0,conditions Sunny,Low ,0,Snack ,motorcycle ,0.0,No,Metropolitian ,11,2.231,False,middle_month,1,5.0
22.0,4.6,conditions Fog,Jam ,2,Snack ,motorcycle ,1.0,No ,Metropolitian ,30,14.874,False,end_month,1,5.0
29.0,4.6,conditions Sunny,Jam ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,15,7.977,False,middle_month,1,15.0
35.0,5.0,conditions Fog,Medium ,2,Drinks ,electric_scooter ,1.0,No ,Urban ,16,4.618,True,middle_month,1,5.0
29.0,4.0,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,1.0,No ,Urban ,21,6.957,False,start_month,2,5.0
37.0,4.6,conditions Sandstorms,Medium ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,30,3.479,False,middle_month,1,15.0
36.0,4.8,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,22,1.143,True,middle_month,1,15.0
34.0,4.6,conditions Windy,Medium ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,33,10.303,False,end_month,1,10.0
34.0,5.0,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,0.0,No ,Urban ,31,5.724,False,middle_month,1,15.0
31.0,5.0,conditions Fog,Jam ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,42,14.814,False,start_month,2,15.0
20.0,4.2,conditions Stormy,Low ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,27,1.14,False,start_month,1,15.0
37.0,4.9,conditions Fog,Medium ,1,Snack ,scooter ,1.0,No ,Metropolitian ,19,5.723,True,middle_month,1,5.0
35.0,4.6,conditions Windy,Low ,0,Snack ,motorcycle ,1.0,No ,Urban ,23,7.978,False,start_month,2,10.0
29.585221590422037,4.7,conditions Sunny,High ,2,Meal ,scooter ,0.0,No ,Metropolitian ,23,1.154,True,start_month,2,15.0
20.0,5.0,conditions Fog,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,18,2.255,False,start_month,1,15.0
29.0,4.7,conditions Cloudy,High ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,28,2.28,False,start_month,2,10.0
30.0,4.9,conditions Sunny,Low ,2,Meal ,scooter ,0.0,No ,Metropolitian ,13,2.319,True,middle_month,1,5.0
29.585221590422037,4.7,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,34,14.779,False,end_month,1,15.0
23.0,4.9,conditions Cloudy,Low ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,18,1.159,False,end_month,1,5.0
33.0,4.7,conditions Sunny,Jam ,1,Meal ,scooter ,0.0,No ,Metropolitian ,16,12.58,False,start_month,1,15.0
37.0,4.8,conditions Stormy,Low ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,25,2.289,False,end_month,1,10.0
38.0,4.6,conditions Cloudy,Low ,2,Drinks ,scooter ,1.0,No ,Urban ,17,1.159,False,end_month,1,5.0
26.0,4.7,conditions Fog,Jam ,1,Snack ,motorcycle ,1.0,Yes ,Metropolitian ,41,12.69,False,end_month,1,15.0
39.0,4.6,conditions Sunny,Low ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,25,12.535,False,start_month,1,15.0
29.0,4.9,conditions Stormy,Low ,2,Snack ,scooter ,0.0,No ,Metropolitian ,19,7.809,False,middle_month,1,15.0
31.0,4.9,conditions Cloudy,Medium ,1,Meal ,motorcycle ,1.0,No ,Urban ,40,7.939,True,end_month,1,10.0
23.0,4.2,conditions Fog,Jam ,2,Snack ,scooter ,1.0,No ,Metropolitian ,38,9.232,False,end_month,1,5.0
34.0,5.0,conditions Fog,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,30,4.618,False,end_month,1,10.0
34.0,3.7,conditions Windy,Jam ,2,Meal ,scooter ,1.0,No ,Metropolitian ,41,10.218,True,middle_month,1,10.0
32.0,4.9,conditions Sunny,High ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,22,1.154,False,middle_month,1,5.0
25.0,4.7,conditions Fog,Jam ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,20,6.837,False,end_month,1,15.0
29.585221590422037,4.7,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1.0,No ,Urban ,17,1.573,False,middle_month,1,10.0
33.0,4.3,conditions Windy,Medium ,0,Meal ,motorcycle ,1.0,No ,Urban ,31,15.072,False,end_month,1,5.0
24.0,4.7,conditions Sandstorms,Medium ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,21,6.923,False,start_month,2,5.0
32.0,4.8,conditions Fog,Low ,1,Meal ,scooter ,0.0,No ,Urban ,17,1.159,True,middle_month,1,15.0
27.0,4.9,conditions Sunny,Low ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,17,2.255,False,start_month,1,15.0
32.0,4.7,conditions Cloudy,Low ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,19,5.639,False,middle_month,1,5.0
38.0,5.0,conditions Fog,Medium ,2,Snack ,scooter ,1.0,No ,Metropolitian ,16,5.67,False,start_month,1,10.0
38.0,4.7,conditions Fog,Medium ,1,Meal ,scooter ,1.0,No ,Urban ,15,4.571,False,middle_month,1,5.0
27.0,3.9,conditions Sunny,High ,0,Meal ,motorcycle ,3.0,No ,Metropolitian ,44,1.573,False,start_month,1,15.0
38.0,4.7,conditions Sandstorms,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,28,2.283,False,start_month,1,10.0
26.0,5.0,conditions Cloudy,Jam ,1,Meal ,scooter ,2.0,No ,Metropolitian ,42,14.461,False,middle_month,1,15.0
22.0,4.6,conditions Stormy,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,27,12.506,False,middle_month,1,5.0
21.0,4.7,conditions Windy,Low ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,13,6.838,True,start_month,1,15.0
20.0,5.0,conditions Sunny,Low ,1,Meal ,scooter ,1.0,No ,Metropolitian ,25,7.892,False,middle_month,1,10.0
20.0,4.9,conditions Sunny,Jam ,2,Meal ,scooter ,0.0,No,Metropolitian ,14,7.96,False,end_month,1,15.0
27.0,4.6,conditions Windy,High ,1,Meal ,scooter ,1.0,No ,Metropolitian ,25,2.231,True,start_month,2,5.0
23.0,4.9,conditions Cloudy,Jam ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,26,5.686,False,middle_month,1,10.0
20.0,4.8,conditions Sunny,Low ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,24,7.809,False,middle_month,1,10.0
26.0,4.9,conditions Windy,Low ,2,Snack ,electric_scooter ,0.0,No ,Metropolitian ,10,6.866,True,middle_month,1,15.0
33.0,4.8,conditions Sunny,Low ,1,Snack ,scooter ,1.0,No ,Metropolitian ,23,11.008,True,middle_month,1,10.0
25.0,4.6,conditions Sunny,High ,1,Meal ,scooter ,0.0,No ,Metropolitian ,11,2.29,False,end_month,1,15.0
22.0,4.7,conditions Fog,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,44,15.058,False,end_month,1,15.0
39.0,4.9,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,0.0,No ,Urban ,39,20.443,True,middle_month,1,5.0
31.0,4.7,conditions Windy,Low ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,21,12.731,False,start_month,1,15.0
34.0,4.5,conditions Fog,Medium ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,19,4.578,False,end_month,1,5.0
33.0,4.6,conditions Stormy,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,29,1.14,False,start_month,2,15.0
36.0,4.8,conditions Sunny,Low ,1,Snack ,scooter ,1.0,No ,Metropolitian ,26,9.273,True,end_month,1,5.0
50.0,6.0,conditions Fog,Low,3,Snack ,bicycle ,2.0,No ,Metropolitian ,39,10.241,False,middle_month,1,10.0
39.0,5.0,conditions Fog,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,27,5.639,False,start_month,2,10.0
37.0,4.5,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,0.0,Yes ,Urban ,45,15.003,False,end_month,1,15.0
20.0,4.6,conditions Sunny,Jam ,2,Meal ,scooter ,1.0,No ,Urban ,23,15.0,False,start_month,1,5.0
22.0,4.6,conditions Sunny,Low ,0,Meal ,motorcycle ,1.0,No ,Urban ,28,10.434,False,start_month,1,10.0
34.0,4.9,conditions Cloudy,High ,2,Meal ,scooter ,1.0,No ,Metropolitian ,32,4.559,False,middle_month,1,15.0
27.0,4.2,conditions Cloudy,High ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,33,4.618,True,start_month,2,10.0
20.0,4.8,conditions Stormy,Jam ,2,Snack ,motorcycle ,0.0,No ,Urban ,22,12.588,False,start_month,1,5.0
29.0,5.0,conditions Fog,Jam ,2,Snack ,scooter ,1.0,No ,Metropolitian ,34,5.706,False,middle_month,1,5.0
29.0,4.8,conditions Fog,Medium ,2,Drinks ,electric_scooter ,2.0,No ,Metropolitian ,39,9.275,False,middle_month,1,15.0
29.0,5.0,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,43,14.502,False,end_month,1,10.0
35.0,4.7,conditions Fog,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,46,9.021,True,start_month,1,5.0
33.0,4.8,conditions Fog,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,23,1.145,False,start_month,2,10.0
37.0,4.8,conditions Sandstorms,Medium ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,26,4.718,False,end_month,1,15.0
25.0,4.3,conditions Sunny,High ,0,Meal ,motorcycle ,2.0,No ,Metropolitian ,53,4.511,True,middle_month,1,5.0
31.0,4.0,conditions Stormy,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,27,6.956,True,middle_month,1,5.0
29.0,4.8,conditions Windy,Jam ,1,Drinks ,scooter ,1.0,No ,Urban ,29,5.638,False,end_month,1,5.0
21.0,4.5,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,18,1.159,False,end_month,1,5.0
23.0,4.9,conditions Windy,Medium ,1,Meal ,motorcycle ,0.0,No ,Urban ,23,14.153,True,middle_month,1,10.0
26.0,4.3,conditions Windy,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,27,3.473,False,start_month,1,10.0
34.0,4.7,conditions Fog,Low ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,19,6.805,True,end_month,1,5.0
39.0,4.4,conditions Cloudy,Low ,2,Meal ,scooter ,1.0,No ,Metropolitian ,33,9.276,False,middle_month,1,10.0
31.0,4.4,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,33,5.798,False,start_month,1,15.0
30.0,4.8,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,49,11.008,False,middle_month,1,10.0
20.0,4.8,conditions Cloudy,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,21,9.16,False,end_month,1,10.0
30.0,4.2,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,34,3.337,False,middle_month,1,15.0
22.0,4.5,conditions Fog,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,22,12.504,False,end_month,1,10.0
36.0,4.8,conditions Stormy,Low ,1,Drinks ,motorcycle ,1.0,No ,Urban ,15,14.153,True,start_month,1,10.0
31.0,3.8,conditions Stormy,Medium ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,32,8.114,True,end_month,1,15.0
27.0,3.5,conditions Sunny,Jam ,0,Snack ,motorcycle ,2.0,Yes ,Semi-Urban ,48,3.478,False,middle_month,1,15.0
37.0,4.8,conditions Cloudy,Low ,1,Snack ,scooter ,0.0,No ,Metropolitian ,28,9.022,True,start_month,1,10.0
22.0,4.6,conditions Windy,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,30,8.115,False,middle_month,1,5.0
20.0,4.3,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,35,12.508,True,start_month,2,10.0
37.0,4.8,conditions Cloudy,Medium ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,33,10.433,False,start_month,1,15.0
20.0,4.9,conditions Windy,Jam ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,21,15.045,False,start_month,1,15.0
31.0,4.7,conditions Stormy,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,30,12.506,False,middle_month,1,5.0
21.0,4.9,conditions Cloudy,Medium ,1,Meal ,scooter ,0.0,No ,Metropolitian ,11,3.337,False,middle_month,1,15.0
29.585221590422037,4.7,conditions Fog,Low ,1,Buffet ,motorcycle ,1.0,No ,Urban ,15,18097.34,False,middle_month,1,10.0
20.0,4.8,conditions Fog,Medium ,2,Meal ,scooter ,2.0,No ,Metropolitian ,39,10.206,True,middle_month,1,15.0
30.0,4.7,conditions Cloudy,High ,0,Buffet ,motorcycle ,0.0,No ,Urban ,28,6.29,False,end_month,1,10.0
30.0,4.6,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,16,7.863,False,middle_month,1,10.0
24.0,4.7,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,28,3.427,False,middle_month,1,10.0
34.0,4.7,conditions Stormy,Low ,2,Buffet ,electric_scooter ,1.0,No ,Urban ,25,2.274,False,start_month,1,5.0
36.0,3.8,conditions Stormy,Jam ,1,Buffet ,motorcycle ,1.0,Yes ,Metropolitian ,39,9.073,False,end_month,1,5.0
26.0,4.1,conditions Stormy,Low ,0,Meal ,motorcycle ,0.0,No ,Urban ,22,6.766,False,start_month,2,15.0
22.0,4.6,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1.0,No ,Urban ,20,2.289,False,middle_month,1,10.0
31.0,5.0,conditions Cloudy,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,27,1.154,True,middle_month,1,5.0
29.0,4.6,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,26,3.419,True,start_month,2,5.0
34.0,4.1,conditions Stormy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,37,9.098,False,end_month,1,5.0
33.0,4.7,conditions Sandstorms,Jam ,1,Meal ,scooter ,1.0,No ,Urban ,27,3.477,True,start_month,2,10.0
